3146.237	73.70015	111.4882	220.2733	1	14.3801	0	77.439	0
3146.362	73.23521	114.2333	219.4816	1	15.5342	0	75.8178	0
3146.487	72.27818	116.373	219.8769	1	17.2575	0	73.2892	0
3146.612	71.01318	117.582	222.0496	1	18.715	0	70.5795	0
3146.737	69.71891	118.235	224.9346	1	19.3141	0	69.9315	0
3146.862	68.40961	118.5993	227.5453	1	18.5225	0	71.341	0
3146.987	67.06857	118.7879	229.2188	1	17.0271	0	73.58	0
3147.112	65.69469	118.8664	229.5766	1	15.6996	0	75.7229	0
3147.237	64.36579	118.9119	228.5956	1	15.1125	0	77.0806	0
3147.362	63.55632	119.1999	226.9328	1	15.2596	0	77.4682	0
3147.487	63.49789	119.8639	225.4672	1	16.1284	0	76.656	0
3147.612	64.11834	120.8181	224.625	1	17.5718	0	74.8289	0
3147.737	65.17545	121.8529	224.6316	1	19.5144	0	72.3782	0
3147.862	66.30112	122.6787	225.4904	1	21.4489	0	70.1296	0
3147.987	66.98747	122.9722	226.8442	1	22.5198	0	68.8373	0
3148.112	67.17721	122.9819	227.8564	1	22.4642	0	68.7005	0
3148.237	66.97695	123.0842	228.2087	4	21.712	0	69.3988	0
3148.362	66.44067	123.4258	227.9301	4	20.8511	0	70.44	0
3148.487	65.61115	123.9818	227.2829	4	20.4357	0	71.3714	0
3148.612	64.50567	124.5018	226.7669	4	21.1616	0	71.5229	0
3148.737	63.24699	124.1547	227.0673	1	22.9717	0	70.7989	0
3148.862	62.10471	122.6073	227.9623	4	25.5445	0	69.3179	0
3148.987	61.15789	119.8946	229.0268	4	28.3637	0	67.4286	0
3149.112	60.42205	116.3395	229.7839	1	30.7742	1.6608	64.2862	0
3149.237	59.86164	112.4978	229.7853	4	32.2869	2.8085	62.0842	0
3149.362	59.41619	109.2816	228.6462	2	33.0314	3.8646	60.5618	0
3149.487	59.11506	107.142	226.8062	2	33.932	4.9476	58.8174	0
3149.612	59.00499	105.8018	224.9501	2	36.1631	5.3113	56.4862	0
3149.737	59.09997	105.0196	223.4927	2	39.3753	4.5928	54.2353	0
3149.862	59.38429	104.5916	222.6493	2	42.6687	3.3307	53.7268	0
3149.987	59.813	104.418	222.3685	4	45.0239	2.2014	52.6747	0
3150.112	60.30207	104.6339	222.0642	4	46.5292	1.2917	52.0791	0
3150.237	60.89407	105.0487	221.2539	4	47.0989	0.1304	52.6707	0
3150.362	61.65134	105.4748	220.0624	4	45.4736	0.0006	54.4258	0
3150.487	62.51536	105.7671	218.8762	4	40.956	0	58.944	0
3150.612	63.32659	105.8342	218.2361	4	33.9853	0	61.8543	0
3150.737	63.75745	105.654	218.8578	4	27.1934	0	67.2112	0
3150.862	63.56138	105.3315	220.8366	1	22.2112	0	71.6208	0
3150.987	62.9166	104.9457	223.5801	4	18.6247	0	75.2874	0
3151.112	62.00219	104.6119	226.7316	4	15.4228	0	78.8763	0
3151.237	61.01115	104.4914	229.9665	3	12.541	0	82.1739	0
3151.362	60.1226	104.7822	233.0015	1	10.2345	0	84.8449	0
3151.487	59.50866	105.7615	235.1415	1	8.6941	0	86.6581	0
3151.612	59.1778	106.9501	235.7205	1	7.9798	0	87.5211	0
3151.737	59.16203	107.7928	234.3722	1	8.1587	0	87.2799	0
3151.862	59.4328	107.9089	231.1385	1	9.0178	0	86.2309	0
3151.987	59.90953	107.0939	226.4871	1	10.1882	0	84.8058	0
3152.112	60.45563	105.3582	221.5187	1	11.3346	0	83.4024	0
3152.237	60.86877	103.2326	218.1255	1	12.3527	0	82.2001	0
3152.362	61.05893	101.2214	216.7334	1	13.2212	0	81.3144	0
3152.487	61.01128	99.53475	217.0527	1	13.7926	0	80.893	0
